,Zip,price,bedrooms,bathrooms,addr,lat,lng,club_count,bar_count,grocery_count,pharmacy_count,theater_count,art_count,wine_count,restaurant_count,subway_count,bus_count,parking_count
5706,10031,3199.0,2,1,252 W 137th St #1,40.817238,-73.94488199999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5707,10031,2500.0,3,1,552 W 146th St #14,40.8266702,-73.94938959999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5708,10031,9250.0,5,3,226 W 139th St #1,40.8182311,-73.9431974,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5709,10031,2700.0,3,2,550 W 146th St #17,40.8266223,-73.9492687,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5710,10031,7000.0,6,2,606 W 137th St #4A,40.8215364,-73.95498459999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5711,10031,2500.0,2,1,222 W 140th St #B2B,40.819080799999995,-73.9433205,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5712,10031,2300.0,2,1,135 Edgecombe Ave #4A,40.8214291,-73.94522059999998,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5713,10031,2450.0,2,1,283 W 147th St #1A,40.8238994,-73.9398599,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5714,10031,1800.0,1,1,2303 Adam Clayton Powell Jr Blvd #4,40.8153925,-73.94323229999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5715,10031,1995.0,1,1,267 Edgecombe Ave #1J,40.824308200000004,-73.9437084,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5716,10031,1595.0,1,1,267 Edgecombe Ave #5-G,40.824308200000004,-73.9437084,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5717,10031,2399.0,2,1,746 Saint Nicholas Ave #47,40.825389799999996,-73.9434102,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5718,10031,3990.0,5,2,723 Saint Nicholas Ave #A6,40.824997100000004,-73.9444612,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5719,10031,2350.0,2,1,2484 Adam Clayton Powell Jr Blvd #23,40.821342,-73.9397545,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5720,10031,1975.0,2,1,2546 Adam Clayton Powell Jr Blvd #19A,40.823406299999995,-73.93826990000001,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5721,10031,2500.0,2,1,100 W 143rd St #5,40.8191987,-73.93764909999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5722,10031,1575.0,1,2,87 Hamilton Pl #2H,40.822849600000005,-73.9504551,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5723,10031,2250.0,2,1,665 Lenox Ave #2,40.8194348,-73.9374496,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5724,10031,2300.0,2,1,135 Edgecombe Ave #2A,40.8214291,-73.94522059999998,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5725,10031,1600.0,1,1,612 W 137th St #1,40.8216229,-73.9551948,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5726,10031,1950.0,1,1,580 Saint Nicholas Ave #F2,40.819959000000004,-73.9462417,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5727,10031,2200.0,2,1,501 W 135th St #16,40.8192294,-73.9523994,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5728,10031,2350.0,2,1,611 W 135th St #52,40.8206921,-73.95575579999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5729,10031,2998.0,3,2,117 W 141st St #21,40.818636,-73.9392608,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5730,10031,2500.0,2,1,670 Riverside Dr #4C,40.826497700000004,-73.95206359999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5731,10031,2998.0,3,2,117 W 141st St #26,40.818636,-73.9392608,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5732,10031,2300.0,2,1,106 Convent Ave #3A,40.817067,-73.95273470000001,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5733,10031,2350.0,3,1,164 W 146th St #B6,40.8219308,-73.9381489,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5734,10031,2525.0,2,1,272 W 139th St #F3,40.818758,-73.94460500000001,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5735,10031,3100.0,3,1,672 Saint Nicholas Ave #28,40.822871899999996,-73.944942,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5736,10031,1175.0,3,1,600 W 136th St,40.820851700000006,-73.95503149999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5737,10031,3000.0,1,1,471 W 144th St #1,40.824582899999996,-73.947558,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5738,10031,2100.0,2,1,1512 Amsterdam Ave #9,40.81877,-73.95273,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5739,10031,2200.0,1,1,417 W 146th St #2,40.825215,-73.94489899999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5740,10031,11999.0,4,3,471 W 144th St #2,40.824582899999996,-73.947558,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5741,10031,3000.0,4,1,205 W 147th St #14,40.8234172,-73.93869790000001,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5742,10031,1700.0,1,1,265 W 146th St #3B,40.823344899999995,-73.9404619,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5743,10031,2050.0,2,1,265 W 146th St #2,40.823344899999995,-73.9404619,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5744,10031,3500.0,3,2,313 W 143rd St #1B,40.822009,-73.94322,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5745,10031,1175.0,3,1,600 W 136th St #5GG,40.820851700000006,-73.95503149999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5746,10031,1900.0,1,1,619 W 142nd St #3,40.8251239,-73.9528305,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5747,10031,3000.0,3,2,214 Edgecombe Ave #1,40.822829,-73.9440285,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5748,10031,1000.0,2,1,516 W 136th St,40.8199414,-73.9530972,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5749,10031,1000.0,2,1,W 136th St and Amsterdam Ave,40.8195852,-73.95175290000002,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5750,10031,2300.0,2,1,617 W 135th St #94,40.8207958,-73.9560115,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5751,10031,2100.0,2,1,603 W 140th St #7,40.823758899999994,-73.95337099999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5752,10031,1700.0,1,1,235 W 146th St #A11,40.82327,-73.94029,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5753,10031,4262.0,4,2,601 W 137th St #24,40.821715999999995,-73.95448420000001,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5754,10031,4445.0,5,2,601 W 137th St #63,40.821715999999995,-73.95448420000001,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5755,10031,2850.0,1,1,236 W 139th St #GARDEN,40.8183309,-73.943469,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5756,10031,2095.0,3,1,2509 Adam Clayton Powell Jr Blvd #40,40.8218547,-73.9384556,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5757,10031,3995.0,4,2,515 W 139th St #11,40.82205820000001,-73.95127020000001,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5758,10031,1950.0,3,1,2509 Adam Clayton Powell Jr Blvd #30,40.8218547,-73.9384556,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5759,10031,1750.0,1,1,230 W 147th St,40.8235335,-73.93991109999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5760,10031,2875.0,3,1,526 W 139th St #PARLOR,40.821839600000004,-73.9518436,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5761,10031,2450.0,2,1,307 W 143rd St #1,40.8219792,-73.9433317,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5762,10031,2400.0,2,1,536 W 143rd St #24,40.8247042,-73.9508837,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5763,10031,2350.0,1,1,239 W 132nd St #1,40.814134,-73.946291,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5764,10031,2250.0,2,1,310 Convent Ave #5C,40.8233105,-73.9476083,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5765,10031,2495.0,2,2,319 W 134th St #4W,40.816453700000004,-73.94799090000001,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5766,10031,2750.0,3,1,507 W 139th St #5B,40.8219279,-73.9509578,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5767,10031,1775.0,1,1,556 W 141st St #1BB,40.823465,-73.9518126,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5768,10031,2100.0,2,1,501 W 134th St #43,40.818464500000005,-73.95292890000002,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5769,10031,2100.0,2,1,612 W 137th St #6,40.8216229,-73.9551948,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5770,10031,1800.0,1,1,1484 Amsterdam Ave #3,40.8179401,-73.9533015,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5771,10031,2520.0,3,1,519 W 134th St #11,40.8190247,-73.95401269999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5772,10031,3391.0,3,1,605 W 137th St #25,40.821896100000004,-73.9547843,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5773,10031,1750.0,1,1,2304 Adam Clayton Powell Jr Blvd #1B,40.8157461,-73.94388149999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5774,10031,1995.0,2,1,537 W 133rd St #3,40.818338399999995,-73.9545947,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5775,10031,2695.0,3,1,557 W 144th St #5D,40.8256233,-73.9500267,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5776,10031,1999.0,2,1,206 W 148th St #2Q,40.8237586,-73.9386415,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5777,10031,3100.0,2,2,2601 Frederick Douglass Blvd #6A,40.818891,-73.94515799999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5778,10031,3300.0,3,1,609 W 137th St #3,40.822137299999994,-73.9553662,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5779,10031,1900.0,1,1,345 W 145th St #14A4,40.8240489,-73.94416209999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5780,10031,2100.0,2,1,1500 Amsterdam Ave #53,40.818478999999996,-73.95294,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5781,10031,2000.0,2,1,546 W 146th St #65,40.8265687,-73.9491278,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5782,10031,2150.0,2,1,552 W 146th St #7,40.8266702,-73.94938959999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5783,10031,1750.0,1,1,206 W 148th St #5K,40.8237586,-73.9386415,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5784,10031,1950.0,2,1,133 W 145th St #3,40.821165,-73.937236,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5785,10031,1695.0,1,1,345 W 145th St #11C2A,40.8240489,-73.94416209999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5786,10031,2164.0,2,1,2524 Adam Clayton Powell Jr Blvd #3D,40.82263029999999,-73.9388208,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5787,10031,3400.0,2,2,234 W 148th St #2A,40.8242117,-73.9397747,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5788,10031,3299.0,2,1,575 Riverside Dr #44,40.820758000000005,-73.957757,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5789,10031,6000.0,2,2,475 W 142nd St #1,40.8233747,-73.9486353,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5790,10031,2350.0,1,1,319 W 138th St #2,40.8189419,-73.94589350000001,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5791,10031,2245.0,2,1,19 Hamilton Ter #1A,40.8220965,-73.9466364,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5792,10031,3999.0,4,2,100 Edgecombe Ave #1,40.8196472,-73.9457985,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5793,10031,2300.0,2,1,312 W 142nd St #3R,40.8210811,-73.94419479999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5794,10031,2200.0,2,1,219 W 145th St #22,40.8223417,-73.9400669,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5795,10031,1895.0,2,1,2509 Adam Clayton Powell Jr Blvd #20A,40.8218547,-73.9384556,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5796,10031,1795.0,1,2,3333 Broadway #E22J,40.819674,-73.9570143,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5797,10031,2200.0,2,1,2816 Frederick Douglass Blvd #6F,40.8256595,-73.9395208,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5798,10031,3800.0,4,1,605 W 142nd St #32,40.8250058,-73.9524435,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5799,10031,3995.0,3,2,609 W 137th St #63,40.822137299999994,-73.9553662,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5800,10031,2995.0,4,1,500 W 143rd St #32,40.824132399999996,-73.9492613,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5801,10031,1695.0,1,1,560 W 144th St #46A,40.8252953,-73.9503443,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5802,10031,2250.0,2,1,508 W 136th St #3,40.8197341,-73.9526233,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5803,10031,1625.0,1,1,19 Hamilton Ter #3H,40.8220965,-73.9466364,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5804,10031,2395.0,2,1,137-139 W 142nd St #3E,40.819300899999995,-73.9389363,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5805,10031,2600.0,3,1,2546 Adam Clayton Powell Jr Blvd #7,40.823406299999995,-73.93826990000001,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5806,10031,1870.0,1,6,306 W 142nd St #6A,40.820937,-73.943978,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5807,10031,2220.0,1,1,306 W 142nd St #4F,40.820937,-73.943978,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5808,10031,2820.0,2,2,306 W 142nd St #3E,40.820937,-73.943978,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5809,10031,3050.0,2,2,306 W 142nd St #4D,40.820937,-73.943978,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5810,10031,2420.0,1,1,306 W 142nd St #4B,40.820937,-73.943978,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5811,10031,3120.0,2,2,306 W 142nd St #3C,40.820937,-73.943978,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5812,10031,2250.0,2,1,2304 Adam Clayton Powell Jr Blvd #4A,40.8157461,-73.94388149999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5813,10031,2300.0,2,1,603 W 140th St #53,40.823758899999994,-73.95337099999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5814,10031,6000.0,4,3,606 W 137th St #5C,40.8215364,-73.95498459999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5815,10031,7000.0,6,2,606 W 137th St #5A,40.8215364,-73.95498459999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5816,10031,12440.0,5,4,261 W 138th St #THOUSE,40.8183792,-73.94441479999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5817,10031,2750.0,3,1,174 W 137th St #14,40.81607279999999,-73.94200790000001,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5818,10031,3100.0,2,1,244 W 138th St #1,40.817918,-73.94455490000001,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5819,10031,2525.0,1,1,668 Riverside Dr #4B,40.826133899999995,-73.9523768,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5820,10031,2300.0,2,1,101 W 147th St #15D,40.822289399999995,-73.9358262,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5821,10031,2800.0,3,1,507 W 139th St #1D,40.8219279,-73.9509578,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5822,10031,2400.0,1,1,48 Hamilton Pl #1A,40.8225289,-73.95189479999999,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5823,10031,3500.0,4,2,3456 Broadway #3D,40.823570000000004,-73.9520886,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5824,10031,2895.0,3,1,174 W 141st St #H,40.8188794,-73.9406287,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5825,10031,2500.0,1,1,220 W 148th St #5M,40.824021200000004,-73.9394064,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5826,10031,1775.0,1,2,298 Convent Ave #1BB,40.8227792,-73.9479582,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5827,10031,2200.0,1,1,668 Riverside Dr #6E,40.826133899999995,-73.9523768,0.0,25.0,49.0,2.0,0.0,0.0,2.0,108.0,3.0,26.0,3.0
5828,10032,2950.0,3,2,529 W 151st St #4,40.8298669,-73.9462914,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5829,10032,2495.0,2,1,507 W 147th St #J,40.8270194,-73.94725559999999,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5830,10032,2600.0,4,1,542 W 147th St #H,40.8272515,-73.948879,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5831,10032,1895.0,2,1,242 Bradhurst Ave #62,40.8290568,-73.9386401,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5832,10032,3500.0,3,2,503 W 149th St #4B,40.828182899999995,-73.94612740000001,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5833,10032,2700.0,2,1,839 Riverside Dr #4H,40.836061,-73.94688199999999,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5834,10032,3900.0,4,2,522 W 157th St #2C,40.8332468,-73.94343959999999,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5835,10032,1750.0,1,1,845 Riverside Dr #13,40.836150399999994,-73.94702099999999,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5836,10032,2950.0,3,1,652 W 163rd St #46A,40.838599,-73.944591,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5837,10032,1850.0,1,3,626 W 158th St #2R,40.835457299999995,-73.946704,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5838,10032,3500.0,3,2,503 W 149th St #3B,40.828182899999995,-73.94612740000001,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5839,10032,3950.0,3,2,3612 Broadway #5D,40.828757,-73.9483513,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5840,10032,2100.0,2,1,446 W 164th St #8,40.836676000000004,-73.938181,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5841,10032,2850.0,3,1,554 W 148th St #43,40.8278174,-73.9482965,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5842,10032,2300.0,2,1,277 W 150th St #3,40.8255064,-73.9378549,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5843,10032,2300.0,2,1,500 W 148th St #3C,40.8272295,-73.9466517,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5844,10032,3200.0,3,2,530 W 157th St #6B,40.8333844,-73.94374870000001,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5845,10032,2800.0,3,1,542 W 147th St #I,40.8272515,-73.948879,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5846,10032,2150.0,1,1,76 Saint Nicholas Pl #3,40.829389,-73.940441,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5847,10032,1625.0,1,1,511 W 167th St #3D,40.839824799999995,-73.93813759999999,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5848,10032,2100.0,1,1,66 Saint Nicholas Pl #53B,40.829118,-73.940639,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5849,10032,1700.0,1,1,631 Edgecombe Ave #4E,40.8375152,-73.9369447,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5850,10032,2841.0,3,1,3820 Broadway #26,40.8352831,-73.9435824,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5851,10032,2150.0,1,1,86 Fort Washington Ave #1K,40.8380018,-73.9435058,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5852,10032,1850.0,1,1,529 W 158th St #6D,40.8342524,-73.9428636,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5853,10032,1875.0,1,1,128 Fort Washington Ave #6B,40.8393564,-73.9430349,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5854,10032,1525.0,1,4,900 Riverside Dr #6C,40.8380513,-73.9460762,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5855,10032,2550.0,3,1,526 W 161st St #8,40.835781700000005,-73.9417304,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5856,10032,1650.0,1,1,476 W 165th St #3C,40.837408,-73.937877,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5857,10032,3195.0,2,1,159-0 Riverside Dr W #4L70,40.837251,-73.9476642,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5858,10032,1550.0,1,5,524 W 162nd St #3C,40.836369899999994,-73.9411758,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5859,10032,2100.0,1,1,500 W 148th St #4G,40.8272295,-73.9466517,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5860,10032,1150.0,1,6,547 W 152nd St #2F,40.8306799,-73.9463301,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5861,10032,3600.0,2,2,456 W 167th St #PHB,40.838722499999996,-73.9369771,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5862,10032,1025.0,4,2,522 W 157th St,40.8332468,-73.94343959999999,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5863,10032,3000.0,3,1,481 W 159th St #24,40.834104700000005,-73.9407652,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5864,10032,2100.0,1,1,607 W 161st St #4,40.837039700000005,-73.9435674,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5865,10032,2300.0,2,1,515 W 156th St #54-519,40.8327148,-73.9430386,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5866,10032,1645.0,1,1,515 W 168th St #4B,40.840339799999995,-73.93744840000001,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
5867,10032,3100.0,2,2,540 W 163rd St #5B,40.8372672,-73.9412224,2.0,17.0,55.0,2.0,0.0,0.0,2.0,108.0,6.0,35.0,12.0
